metric,0.1,1.0,5.0,10.0,16.0,32.0
csi,0.603430,0.546391,0.211452,0.107239,0.123077,0.000000
far,0.277472,0.200088,0.287716,0.183673,0.200000,nan
hss,0.706476,0.688845,0.344939,0.193390,0.219117,0.000000
