metric,0.1,1.0,5.0,10.0,16.0,32.0
csi,0.632087,0.583276,0.247944,0.089431,0.079365,0.000000
far,0.266900,0.151160,0.278749,0.131579,0.000000,nan
hss,0.731754,0.721102,0.393042,0.163919,0.147023,0.000000
