metric,0.1,1.0,5.0,10.0,16.0,32.0
csi,0.616349,0.551574,0.197178,0.086721,0.063492,0.000000
far,0.227344,0.145250,0.167376,0.135135,0.000000,nan
hss,0.721043,0.694513,0.325958,0.159346,0.119373,0.000000
