metric,0.1,1.0,5.0,10.0,16.0,32.0
csi,0.604452,0.546643,0.210492,0.107239,0.123077,0.000000
far,0.273523,0.194469,0.274945,0.183673,0.200000,nan
hss,0.707658,0.689196,0.343711,0.193390,0.219117,0.000000
