metric,0.1,1.0,5.0,10.0,16.0,32.0
csi,0.613511,0.553165,0.197997,0.086486,0.062500,0.000000
far,0.236448,0.150285,0.186557,0.157895,0.200000,nan
hss,0.718038,0.695773,0.327011,0.158942,0.117610,0.000000
