
================================================================
[2026-06-12 11:23:23] Main experiment — legacy vs. cleaned-2M (3-way)
================================================================
[2026-06-12 11:23:23] [run_main] skipping conda activation (already in 'base' / SKIP_CONDA=1)
[2026-06-12 11:23:23] [run_main] python : /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/stormcast_env/bin/python
[2026-06-12 11:23:23] [run_main] version: Python 3.10.12
[2026-06-12 11:23:23] [run_main] host   : gpu03  user=davidlcs  pid=3404076
[2026-06-12 11:23:23] [run_main] cwd    : /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation
[2026-06-12 11:23:23] [run_main] cuda   : 0

================================================================
[2026-06-12 11:23:23] Configuration
================================================================
[2026-06-12 11:23:23] [run_main] REPO_ROOT     = /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation
[2026-06-12 11:23:23] [run_main] OUT_DIR       = /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/experiment_scripts/results/main_experiment
[2026-06-12 11:23:23] [run_main] N_SEQUENCES   = 10    (initial times across 2022)
[2026-06-12 11:23:23] [run_main] N_STEPS       = 12    (autoregressive horizon, hours)
[2026-06-12 11:23:23] [run_main] ENSEMBLE      = 10    (members per sequence)
[2026-06-12 11:23:23] [run_main] DIFFUSION_NFE = 18   (Heun steps; NFE = 2 * this)
[2026-06-12 11:23:23] [run_main] FLOWCAST_NFES = 10 15 20   (Euler steps; one row per value)
[2026-06-12 11:23:23] [run_main] MEANFLOW_NFES = 1 2   (avg-velocity NFE; one row per value)
[2026-06-12 11:23:23] [run_main] N_PANELS_SEQ  = 6    PANEL_STEPS = ''
[2026-06-12 11:23:23] [run_main] SEED          = 0
[2026-06-12 11:23:23] [run_main] 
[2026-06-12 11:23:23] [run_main] Inputs:
[2026-06-12 11:23:23] [run_main]   LEGACY_DATA  = /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/exp_3_train_2_5_yrs_val_1yr_tp1/zarr_exp3_L_24_H_24_train_2_5_years_full
[2026-06-12 11:23:23] [run_main]   LEGACY_REG   = /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/exp_3_train_2_5_yrs_val_1yr_tp1/exp_3_reg_L_24_H_4_train_2_5_years/0/checkpoints_regression/StormCastUNet.0.7500.mdlus
[2026-06-12 11:23:23] [run_main]   LEGACY_EDM   = /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/exp_3_train_2_5_yrs_val_1yr_tp1/exp_3_dif_L_24_H_4_train_2_5_years/0/checkpoints_diffusion/EDMPrecond.0.70000.mdlus
[2026-06-12 11:23:23] [run_main]   CLEANED_DATA = /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/exp_3_train_2_5_yrs_val_1yr_tp1/zarr_exp3_L_24_H_24_train_2_5_years_full_cleaned_4_27_2026
[2026-06-12 11:23:23] [run_main]   CLEANED_REG  = /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/runs/regression_zettabyte_v1_cleaned_4_27_2026/regression_zettabyte_cleaned_4_27_2026/run_0/checkpoints_regression/StormCastUNet.0.8000.mdlus
[2026-06-12 11:23:23] [run_main]   CLEANED_EDM  = /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/runs/diffusion_zettabyte_v1_cleaned_4_27_2026/diffusion_zettabyte_cleaned_4_27_2026/run_0/checkpoints_diffusion/EDMPrecond.0.31000.mdlus
[2026-06-12 11:23:23] [run_main]   CLEANED_FLOW = /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/runs/flowcast_zettabyte_v1_cleaned_4_27_2026/flowcast_zettabyte_cleaned_4_27_2026/run_0/checkpoints_flowcast/FlowCastPrecond.0.20000.mdlus
[2026-06-12 11:23:23] [run_main]   CLEANED_MEAN = /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/runs/meanflow_zettabyte_v1_cleaned_4_27_2026/meanflow_zettabyte_cleaned_4_27_2026/run_0/checkpoints_meanflow/MeanFlowPrecond.0.20000.mdlus

================================================================
[2026-06-12 11:23:23] Pre-flight checks
================================================================
[2026-06-12 11:23:23] [run_main]   OK     LEGACY_DATA=/home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/exp_3_train_2_5_yrs_val_1yr_tp1/zarr_exp3_L_24_H_24_train_2_5_years_full
[2026-06-12 11:23:23] [run_main]   OK     LEGACY_REG=/home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/exp_3_train_2_5_yrs_val_1yr_tp1/exp_3_reg_L_24_H_4_train_2_5_years/0/checkpoints_regression/StormCastUNet.0.7500.mdlus
[2026-06-12 11:23:23] [run_main]   OK     LEGACY_EDM=/home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/exp_3_train_2_5_yrs_val_1yr_tp1/exp_3_dif_L_24_H_4_train_2_5_years/0/checkpoints_diffusion/EDMPrecond.0.70000.mdlus
[2026-06-12 11:23:23] [run_main]   OK     CLEANED_DATA=/home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/exp_3_train_2_5_yrs_val_1yr_tp1/zarr_exp3_L_24_H_24_train_2_5_years_full_cleaned_4_27_2026
[2026-06-12 11:23:23] [run_main]   OK     CLEANED_REG=/home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/runs/regression_zettabyte_v1_cleaned_4_27_2026/regression_zettabyte_cleaned_4_27_2026/run_0/checkpoints_regression/StormCastUNet.0.8000.mdlus
[2026-06-12 11:23:23] [run_main]   OK     CLEANED_EDM=/home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/runs/diffusion_zettabyte_v1_cleaned_4_27_2026/diffusion_zettabyte_cleaned_4_27_2026/run_0/checkpoints_diffusion/EDMPrecond.0.31000.mdlus
[2026-06-12 11:23:23] [run_main]   OK     CLEANED_FLOW=/home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/runs/flowcast_zettabyte_v1_cleaned_4_27_2026/flowcast_zettabyte_cleaned_4_27_2026/run_0/checkpoints_flowcast/FlowCastPrecond.0.20000.mdlus
[2026-06-12 11:23:23] [run_main]   OK     CLEANED_MEANFLOW=/home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/runs/meanflow_zettabyte_v1_cleaned_4_27_2026/meanflow_zettabyte_cleaned_4_27_2026/run_0/checkpoints_meanflow/MeanFlowPrecond.0.20000.mdlus
[2026-06-12 11:23:23] [run_main] pre-flight OK

================================================================
[2026-06-12 11:23:23] Leg A — legacy old-stormcast on old 224x128 dataset
================================================================
[2026-06-12 11:23:23] [run_main] regression : /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/exp_3_train_2_5_yrs_val_1yr_tp1/exp_3_reg_L_24_H_4_train_2_5_years/0/checkpoints_regression/StormCastUNet.0.7500.mdlus
[2026-06-12 11:23:23] [run_main] diffusion  : /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/exp_3_train_2_5_yrs_val_1yr_tp1/exp_3_dif_L_24_H_4_train_2_5_years/0/checkpoints_diffusion/EDMPrecond.0.70000.mdlus
[2026-06-12 11:23:23] [run_main] dataset    : /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/exp_3_train_2_5_yrs_val_1yr_tp1/zarr_exp3_L_24_H_24_train_2_5_years_full
[2026-06-12 11:23:23] [run_main] log -> /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/experiment_scripts/results/main_experiment/legacy.log
/home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/physicsnemo/distributed/manager.py:415: UserWarning: Could not initialize using ENV, SLURM or OPENMPI methods. Assuming this is a single process job
  warn(
[device] cuda:0
[data] /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/exp_3_train_2_5_yrs_val_1yr_tp1/zarr_exp3_L_24_H_24_train_2_5_years_full valid=['2022/01/01', '2022/12/31'] hr=[224, 128]
Zarr store /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/exp_3_train_2_5_yrs_val_1yr_tp1/zarr_exp3_L_24_H_24_train_2_5_years_full/LowRes/stormcast_test_valid.zarr lacks 'valid' variable; assuming all timestamps are valid
/home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/stormcast/datasets/data_loader_rwrf_era5_stable.py:254: FutureWarning: The return type of `Dataset.dims` will be changed to return a set of dimension names in future, in order to be more consistent with `DataArray.dims`. To access a mapping from dimension names to lengths, please use `Dataset.sizes`.
  return np.ones(ds.dims["time"], dtype=bool)
Zarr store /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/exp_3_train_2_5_yrs_val_1yr_tp1/zarr_exp3_L_24_H_24_train_2_5_years_full/HighRes/stormcast_test_valid.zarr lacks 'valid' variable; assuming all timestamps are valid
[data] usable pairs=8759 channels=['t2m', 'u10', 'v10', 'qpepre']
[seqs] 10 sequences x 12 steps (first=0, last=8746)
[load] regression /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/exp_3_train_2_5_yrs_val_1yr_tp1/exp_3_reg_L_24_H_4_train_2_5_years/0/checkpoints_regression/StormCastUNet.0.7500.mdlus
[load] diffusion /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/exp_3_train_2_5_yrs_val_1yr_tp1/exp_3_dif_L_24_H_4_train_2_5_years/0/checkpoints_diffusion/EDMPrecond.0.70000.mdlus
[run] diffusion ensemble (K=10, NFE/step≈36)
[run] diffusion ensemble starting: K=10 x S=10 x T=12 = 100 sequence-rollouts
[run] diffusion  k=1/10 seq=1/10 (1/100)  t0=0      rollout= 52.8s  avg=52.8s/seq  elapsed=  0.9m  eta= 87.2m
[run] diffusion  k=1/10 seq=2/10 (2/100)  t0=971    rollout= 41.7s  avg=47.3s/seq  elapsed=  1.6m  eta= 77.2m
[run] diffusion  k=1/10 seq=3/10 (3/100)  t0=1943   rollout=113.5s  avg=69.4s/seq  elapsed=  3.5m  eta=112.1m
[run] diffusion  k=1/10 seq=4/10 (4/100)  t0=2915   rollout=111.8s  avg=80.0s/seq  elapsed=  5.3m  eta=128.0m
[run] diffusion  k=1/10 seq=5/10 (5/100)  t0=3887   rollout=106.4s  avg=85.3s/seq  elapsed=  7.1m  eta=135.0m
[run] diffusion  k=1/10 seq=6/10 (6/100)  t0=4858   rollout= 94.2s  avg=86.8s/seq  elapsed=  8.7m  eta=135.9m
[run] diffusion  k=1/10 seq=7/10 (7/100)  t0=5830   rollout=116.7s  avg=91.0s/seq  elapsed= 10.6m  eta=141.1m
[run] diffusion  k=1/10 seq=8/10 (8/100)  t0=6802   rollout= 91.0s  avg=91.0s/seq  elapsed= 12.1m  eta=139.6m
[run] diffusion  k=1/10 seq=9/10 (9/100)  t0=7774   rollout=112.4s  avg=93.4s/seq  elapsed= 14.0m  eta=141.7m
[run] diffusion  k=1/10 seq=10/10 (10/100)  t0=8746   rollout= 38.7s  avg=87.9s/seq  elapsed= 14.7m  eta=131.9m
[run] diffusion  k=2/10 seq=1/10 (11/100)  t0=0      rollout= 41.4s  avg=83.7s/seq  elapsed= 15.3m  eta=124.2m
[run] diffusion  k=2/10 seq=2/10 (12/100)  t0=971    rollout= 41.0s  avg=80.2s/seq  elapsed= 16.0m  eta=117.6m
[run] diffusion  k=2/10 seq=3/10 (13/100)  t0=1943   rollout= 46.2s  avg=77.5s/seq  elapsed= 16.8m  eta=112.4m
[run] diffusion  k=2/10 seq=4/10 (14/100)  t0=2915   rollout= 38.4s  avg=74.7s/seq  elapsed= 17.4m  eta=107.1m
[run] diffusion  k=2/10 seq=5/10 (15/100)  t0=3887   rollout= 39.9s  avg=72.4s/seq  elapsed= 18.1m  eta=102.6m
[run] diffusion  k=2/10 seq=6/10 (16/100)  t0=4858   rollout= 38.1s  avg=70.3s/seq  elapsed= 18.7m  eta= 98.4m
[run] diffusion  k=2/10 seq=7/10 (17/100)  t0=5830   rollout= 38.8s  avg=68.4s/seq  elapsed= 19.4m  eta= 94.7m
[run] diffusion  k=2/10 seq=8/10 (18/100)  t0=6802   rollout= 38.6s  avg=66.8s/seq  elapsed= 20.0m  eta= 91.3m
[run] diffusion  k=2/10 seq=9/10 (19/100)  t0=7774   rollout= 39.7s  avg=65.3s/seq  elapsed= 20.7m  eta= 88.2m
[run] diffusion  k=2/10 seq=10/10 (20/100)  t0=8746   rollout= 38.3s  avg=64.0s/seq  elapsed= 21.3m  eta= 85.3m
[run] diffusion  k=3/10 seq=1/10 (21/100)  t0=0      rollout= 41.8s  avg=62.9s/seq  elapsed= 22.0m  eta= 82.9m
[run] diffusion  k=3/10 seq=2/10 (22/100)  t0=971    rollout= 42.1s  avg=62.0s/seq  elapsed= 22.7m  eta= 80.6m
[run] diffusion  k=3/10 seq=3/10 (23/100)  t0=1943   rollout= 40.9s  avg=61.1s/seq  elapsed= 23.4m  eta= 78.4m
[run] diffusion  k=3/10 seq=4/10 (24/100)  t0=2915   rollout= 41.4s  avg=60.3s/seq  elapsed= 24.1m  eta= 76.3m
[run] diffusion  k=3/10 seq=5/10 (25/100)  t0=3887   rollout= 39.8s  avg=59.4s/seq  elapsed= 24.8m  eta= 74.3m
[run] diffusion  k=3/10 seq=6/10 (26/100)  t0=4858   rollout= 38.6s  avg=58.6s/seq  elapsed= 25.4m  eta= 72.3m
[run] diffusion  k=3/10 seq=7/10 (27/100)  t0=5830   rollout= 39.2s  avg=57.9s/seq  elapsed= 26.1m  eta= 70.5m
[run] diffusion  k=3/10 seq=8/10 (28/100)  t0=6802   rollout= 38.5s  avg=57.2s/seq  elapsed= 26.7m  eta= 68.7m
[run] diffusion  k=3/10 seq=9/10 (29/100)  t0=7774   rollout= 38.8s  avg=56.6s/seq  elapsed= 27.4m  eta= 67.0m
[run] diffusion  k=3/10 seq=10/10 (30/100)  t0=8746   rollout= 39.0s  avg=56.0s/seq  elapsed= 28.0m  eta= 65.3m
[run] diffusion  k=4/10 seq=1/10 (31/100)  t0=0      rollout= 42.3s  avg=55.6s/seq  elapsed= 28.7m  eta= 63.9m
[run] diffusion  k=4/10 seq=2/10 (32/100)  t0=971    rollout= 41.5s  avg=55.1s/seq  elapsed= 29.4m  eta= 62.5m
[run] diffusion  k=4/10 seq=3/10 (33/100)  t0=1943   rollout= 39.2s  avg=54.6s/seq  elapsed= 30.1m  eta= 61.0m
[run] diffusion  k=4/10 seq=4/10 (34/100)  t0=2915   rollout= 39.5s  avg=54.2s/seq  elapsed= 30.7m  eta= 59.6m
[run] diffusion  k=4/10 seq=5/10 (35/100)  t0=3887   rollout= 39.8s  avg=53.8s/seq  elapsed= 31.4m  eta= 58.3m
[run] diffusion  k=4/10 seq=6/10 (36/100)  t0=4858   rollout= 39.2s  avg=53.4s/seq  elapsed= 32.0m  eta= 56.9m
[run] diffusion  k=4/10 seq=7/10 (37/100)  t0=5830   rollout= 39.5s  avg=53.0s/seq  elapsed= 32.7m  eta= 55.7m
[run] diffusion  k=4/10 seq=8/10 (38/100)  t0=6802   rollout= 38.8s  avg=52.6s/seq  elapsed= 33.3m  eta= 54.4m
[run] diffusion  k=4/10 seq=9/10 (39/100)  t0=7774   rollout= 39.5s  avg=52.3s/seq  elapsed= 34.0m  eta= 53.2m
[run] diffusion  k=4/10 seq=10/10 (40/100)  t0=8746   rollout= 38.3s  avg=51.9s/seq  elapsed= 34.6m  eta= 51.9m
[run] diffusion  k=5/10 seq=1/10 (41/100)  t0=0      rollout= 41.2s  avg=51.7s/seq  elapsed= 35.3m  eta= 50.8m
[run] diffusion  k=5/10 seq=2/10 (42/100)  t0=971    rollout= 41.6s  avg=51.4s/seq  elapsed= 36.0m  eta= 49.7m
[run] diffusion  k=5/10 seq=3/10 (43/100)  t0=1943   rollout= 39.2s  avg=51.2s/seq  elapsed= 36.7m  eta= 48.6m
[run] diffusion  k=5/10 seq=4/10 (44/100)  t0=2915   rollout= 38.4s  avg=50.9s/seq  elapsed= 37.3m  eta= 47.5m
[run] diffusion  k=5/10 seq=5/10 (45/100)  t0=3887   rollout= 39.1s  avg=50.6s/seq  elapsed= 38.0m  eta= 46.4m
[run] diffusion  k=5/10 seq=6/10 (46/100)  t0=4858   rollout= 38.6s  avg=50.3s/seq  elapsed= 38.6m  eta= 45.3m
[run] diffusion  k=5/10 seq=7/10 (47/100)  t0=5830   rollout= 39.5s  avg=50.1s/seq  elapsed= 39.3m  eta= 44.3m
[run] diffusion  k=5/10 seq=8/10 (48/100)  t0=6802   rollout= 38.4s  avg=49.9s/seq  elapsed= 39.9m  eta= 43.2m
[run] diffusion  k=5/10 seq=9/10 (49/100)  t0=7774   rollout= 39.5s  avg=49.7s/seq  elapsed= 40.6m  eta= 42.2m
[run] diffusion  k=5/10 seq=10/10 (50/100)  t0=8746   rollout= 38.7s  avg=49.4s/seq  elapsed= 41.2m  eta= 41.2m
[run] diffusion  k=6/10 seq=1/10 (51/100)  t0=0      rollout= 41.6s  avg=49.3s/seq  elapsed= 41.9m  eta= 40.3m
[run] diffusion  k=6/10 seq=2/10 (52/100)  t0=971    rollout= 41.1s  avg=49.1s/seq  elapsed= 42.6m  eta= 39.3m
[run] diffusion  k=6/10 seq=3/10 (53/100)  t0=1943   rollout= 39.6s  avg=49.0s/seq  elapsed= 43.2m  eta= 38.3m
[run] diffusion  k=6/10 seq=4/10 (54/100)  t0=2915   rollout= 39.0s  avg=48.8s/seq  elapsed= 43.9m  eta= 37.4m
[run] diffusion  k=6/10 seq=5/10 (55/100)  t0=3887   rollout= 39.9s  avg=48.6s/seq  elapsed= 44.6m  eta= 36.5m
[run] diffusion  k=6/10 seq=6/10 (56/100)  t0=4858   rollout= 38.6s  avg=48.4s/seq  elapsed= 45.2m  eta= 35.5m
[run] diffusion  k=6/10 seq=7/10 (57/100)  t0=5830   rollout= 39.7s  avg=48.3s/seq  elapsed= 45.9m  eta= 34.6m
[run] diffusion  k=6/10 seq=8/10 (58/100)  t0=6802   rollout= 38.1s  avg=48.1s/seq  elapsed= 46.5m  eta= 33.7m
[run] diffusion  k=6/10 seq=9/10 (59/100)  t0=7774   rollout= 39.0s  avg=47.9s/seq  elapsed= 47.1m  eta= 32.8m
[run] diffusion  k=6/10 seq=10/10 (60/100)  t0=8746   rollout= 38.4s  avg=47.8s/seq  elapsed= 47.8m  eta= 31.9m
[run] diffusion  k=7/10 seq=1/10 (61/100)  t0=0      rollout= 41.8s  avg=47.7s/seq  elapsed= 48.5m  eta= 31.0m
[run] diffusion  k=7/10 seq=2/10 (62/100)  t0=971    rollout= 41.1s  avg=47.6s/seq  elapsed= 49.2m  eta= 30.1m
[run] diffusion  k=7/10 seq=3/10 (63/100)  t0=1943   rollout= 39.4s  avg=47.5s/seq  elapsed= 49.8m  eta= 29.3m
[run] diffusion  k=7/10 seq=4/10 (64/100)  t0=2915   rollout= 39.2s  avg=47.3s/seq  elapsed= 50.5m  eta= 28.4m
[run] diffusion  k=7/10 seq=5/10 (65/100)  t0=3887   rollout= 39.7s  avg=47.2s/seq  elapsed= 51.1m  eta= 27.5m
[run] diffusion  k=7/10 seq=6/10 (66/100)  t0=4858   rollout= 38.6s  avg=47.1s/seq  elapsed= 51.8m  eta= 26.7m
[run] diffusion  k=7/10 seq=7/10 (67/100)  t0=5830   rollout= 38.5s  avg=46.9s/seq  elapsed= 52.4m  eta= 25.8m
[run] diffusion  k=7/10 seq=8/10 (68/100)  t0=6802   rollout= 38.9s  avg=46.8s/seq  elapsed= 53.1m  eta= 25.0m
[run] diffusion  k=7/10 seq=9/10 (69/100)  t0=7774   rollout= 39.2s  avg=46.7s/seq  elapsed= 53.7m  eta= 24.1m
[run] diffusion  k=7/10 seq=10/10 (70/100)  t0=8746   rollout= 38.4s  avg=46.6s/seq  elapsed= 54.4m  eta= 23.3m
[run] diffusion  k=8/10 seq=1/10 (71/100)  t0=0      rollout= 41.8s  avg=46.5s/seq  elapsed= 55.1m  eta= 22.5m
[run] diffusion  k=8/10 seq=2/10 (72/100)  t0=971    rollout= 41.3s  avg=46.5s/seq  elapsed= 55.8m  eta= 21.7m
[run] diffusion  k=8/10 seq=3/10 (73/100)  t0=1943   rollout= 39.5s  avg=46.4s/seq  elapsed= 56.4m  eta= 20.9m
[run] diffusion  k=8/10 seq=4/10 (74/100)  t0=2915   rollout= 38.6s  avg=46.3s/seq  elapsed= 57.1m  eta= 20.0m
[run] diffusion  k=8/10 seq=5/10 (75/100)  t0=3887   rollout= 39.5s  avg=46.2s/seq  elapsed= 57.7m  eta= 19.2m
[run] diffusion  k=8/10 seq=6/10 (76/100)  t0=4858   rollout= 39.1s  avg=46.1s/seq  elapsed= 58.4m  eta= 18.4m
[run] diffusion  k=8/10 seq=7/10 (77/100)  t0=5830   rollout= 39.4s  avg=46.0s/seq  elapsed= 59.0m  eta= 17.6m
[run] diffusion  k=8/10 seq=8/10 (78/100)  t0=6802   rollout= 38.9s  avg=45.9s/seq  elapsed= 59.7m  eta= 16.8m
[run] diffusion  k=8/10 seq=9/10 (79/100)  t0=7774   rollout= 39.4s  avg=45.8s/seq  elapsed= 60.3m  eta= 16.0m
[run] diffusion  k=8/10 seq=10/10 (80/100)  t0=8746   rollout= 38.6s  avg=45.7s/seq  elapsed= 61.0m  eta= 15.2m
[run] diffusion  k=9/10 seq=1/10 (81/100)  t0=0      rollout= 41.8s  avg=45.7s/seq  elapsed= 61.7m  eta= 14.5m
[run] diffusion  k=9/10 seq=2/10 (82/100)  t0=971    rollout= 41.2s  avg=45.6s/seq  elapsed= 62.4m  eta= 13.7m
