method,Time/Seq.(s),CRPS↓,CSI-M↑,CSI-P16↑,FSS-P16-M↑,HSS-M↑,FAR-M↓,RMSE_u10↓,RMSE_v10↓,RMSE_t2m↓,RMSE_qpepre↓
flowcast,0.932,0.3086,0.2631,0.1077,0.2150,0.3547,0.2130,0.8630,0.8842,0.4408,0.5708
