metric,0.1,1.0,5.0,10.0,16.0,32.0
csi,0.606895,0.551078,0.207856,0.104839,0.107692,0.000000
far,0.262274,0.174527,0.235860,0.170213,0.222222,nan
hss,0.710592,0.693468,0.340333,0.189476,0.194387,0.000000
