metric,0.1,1.0,5.0,10.0,16.0,32.0
csi,0.619329,0.556467,0.202421,0.079452,0.047619,0.000000
far,0.231206,0.127724,0.160391,0.033333,0.000000,nan
hss,0.723330,0.699045,0.333233,0.146994,0.090886,0.000000
