metric,0.1,1.0,5.0,10.0,16.0,32.0
csi,0.602972,0.582099,0.253578,0.086022,0.000000,0.000000
far,0.314840,0.185771,0.303419,0.200000,nan,nan
hss,0.703056,0.719417,0.400063,0.158141,0.000000,0.000000
