metric,0.1,1.0,5.0,10.0,16.0,32.0
csi,0.622140,0.579306,0.259062,0.088949,0.047619,0.000000
far,0.283842,0.162776,0.291453,0.175000,0.000000,nan
hss,0.722087,0.717577,0.407065,0.163094,0.090886,0.000000
