metric,0.1,1.0,5.0,10.0,16.0,32.0
csi,0.620873,0.553139,0.197976,0.081744,0.063492,0.000000
far,0.212965,0.137288,0.152958,0.090909,0.000000,nan
hss,0.725767,0.696014,0.327124,0.150901,0.119373,0.000000
