metric,0.1,1.0,5.0,10.0,16.0,32.0
csi,0.600167,0.582441,0.274334,0.111959,0.206349,0.000000
far,0.334838,0.216272,0.343840,0.397260,0.000000,nan
hss,0.698812,0.719020,0.425681,0.200934,0.342041,0.000000
