method,Time/Seq.(s),CRPS↓,CSI-M↑,CSI-P16↑,FSS-P16-M↑,HSS-M↑,FAR-M↓,RMSE_u10↓,RMSE_v10↓,RMSE_t2m↓,RMSE_qpepre↓
meanflow,2.095,0.2845,0.3161,0.2879,0.4738,0.4248,0.2894,0.8359,0.8237,0.3914,0.5524
