metric,0.1,1.0,5.0,10.0,16.0,32.0
csi,0.602444,0.585082,0.278645,0.142500,0.287879,0.000000
far,0.333048,0.228665,0.361673,0.387097,0.136364,nan
hss,0.700972,0.720920,0.430821,0.248950,0.446977,0.000000
