metric,0.1,1.0,5.0,10.0,16.0,32.0
csi,0.633393,0.584462,0.262305,0.090909,0.095238,0.000000
far,0.273174,0.167120,0.294216,0.227273,0.000000,nan
hss,0.732416,0.721765,0.411115,0.166371,0.173872,0.000000
