method,Time/Seq.(s),CRPS↓,CSI-M↑,CSI-P16↑,FSS-P16-M↑,HSS-M↑,FAR-M↓,RMSE_u10↓,RMSE_v10↓,RMSE_t2m↓,RMSE_qpepre↓
meanflow,0.187,0.3122,0.2777,0.0952,0.1568,0.3676,0.1924,0.8150,0.8191,0.3770,0.5505
