metric,0.1,1.0,5.0,10.0,16.0,32.0
csi,0.601143,0.585090,0.277498,0.133166,0.242424,0.000000
far,0.335140,0.224551,0.354483,0.390805,0.157895,nan
hss,0.699640,0.721025,0.429476,0.234547,0.390163,0.000000
